,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament,Lineup,GameID,QuarterID,PointID,PossessionID
0,2018-04-07 18:40,Montreal Royal,27,O,1,0,Offense,Catch,Nathan Prior,Lloyd Blake,,,Nathan Prior,Zach Norrbom,Kyle Khalifa,Lloyd Blake,Rowan McDonnell,Jeff Wodatch,Max Cassell,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,DC Breeze,AUDL 2018,"Jeff Wodatch, Kyle Khalifa, Lloyd Blake, Max Cassell, Nathan Prior, Rowan McDonnell, Zach Norrbom",1,1,1,1.0
1,2018-04-07 18:40,Montreal Royal,27,O,1,0,Offense,Catch,Lloyd Blake,Jeff Wodatch,,,Nathan Prior,Zach Norrbom,Kyle Khalifa,Lloyd Blake,Rowan McDonnell,Jeff Wodatch,Max Cassell,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,DC Breeze,AUDL 2018,"Jeff Wodatch, Kyle Khalifa, Lloyd Blake, Max Cassell, Nathan Prior, Rowan McDonnell, Zach Norrbom",1,1,1,1.0
2,2018-04-07 18:40,Montreal Royal,27,O,1,0,Offense,Catch,Jeff Wodatch,Rowan McDonnell,,,Nathan Prior,Zach Norrbom,Kyle Khalifa,Lloyd Blake,Rowan McDonnell,Jeff Wodatch,Max Cassell,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,DC Breeze,AUDL 2018,"Jeff Wodatch, Kyle Khalifa, Lloyd Blake, Max Cassell, Nathan Prior, Rowan McDonnell, Zach Norrbom",1,1,1,1.0
3,2018-04-07 18:40,Montreal Royal,27,O,1,0,Offense,Catch,Rowan McDonnell,Zach Norrbom,,,Nathan Prior,Zach Norrbom,Kyle Khalifa,Lloyd Blake,Rowan McDonnell,Jeff Wodatch,Max Cassell,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,DC Breeze,AUDL 2018,"Jeff Wodatch, Kyle Khalifa, Lloyd Blake, Max Cassell, Nathan Prior, Rowan McDonnell, Zach Norrbom",1,1,1,1.0
4,2018-04-07 18:40,Montreal Royal,27,O,1,0,Offense,Goal,Zach Norrbom,Kyle Khalifa,,,Nathan Prior,Zach Norrbom,Kyle Khalifa,Lloyd Blake,Rowan McDonnell,Jeff Wodatch,Max Cassell,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,DC Breeze,AUDL 2018,"Jeff Wodatch, Kyle Khalifa, Lloyd Blake, Max Cassell, Nathan Prior, Rowan McDonnell, Zach Norrbom",1,1,1,1.0
5,2018-04-07 18:40,Montreal Royal,75,D,1,1,Defense,Pull,,,Austin Bartenstein,4.888,Eric Miner,Cory Broyles,Brad Scott,Austin Bartenstein,Matt Kerrigan,Delrico Johnson,Marcus Thaw,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,DC Breeze,AUDL 2018,"Austin Bartenstein, Brad Scott, Cory Broyles, Delrico Johnson, Eric Miner, Marcus Thaw, Matt Kerrigan",1,1,2,1.0
6,2018-04-07 18:40,Montreal Royal,75,D,1,1,Defense,D,,,Delrico Johnson,,Eric Miner,Cory Broyles,Brad Scott,Austin Bartenstein,Matt Kerrigan,Delrico Johnson,Marcus Thaw,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,DC Breeze,AUDL 2018,"Austin Bartenstein, Brad Scott, Cory Broyles, Delrico Johnson, Eric Miner, Marcus Thaw, Matt Kerrigan",1,1,2,1.0
7,2018-04-07 18:40,Montreal Royal,75,D,1,1,Offense,Catch,Brad Scott,Austin Bartenstein,,,Eric Miner,Cory Broyles,Brad Scott,Austin Bartenstein,Matt Kerrigan,Delrico Johnson,Marcus Thaw,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,DC Breeze,AUDL 2018,"Austin Bartenstein, Brad Scott, Cory Broyles, Delrico Johnson, Eric Miner, Marcus Thaw, Matt Kerrigan",1,1,2,2.0
8,2018-04-07 18:40,Montreal Royal,75,D,1,1,Offense,Throwaway,Austin Bartenstein,,,,Eric Miner,Cory Broyles,Brad Scott,Austin Bartenstein,Matt Kerrigan,Delrico Johnson,Marcus Thaw,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,DC Breeze,AUDL 2018,"Austin Bartenstein, Brad Scott, Cory Broyles, Delrico Johnson, Eric Miner, Marcus Thaw, Matt Kerrigan",1,1,2,2.0
9,2018-04-07 18:40,Montreal Royal,75,D,1,1,Defense,Goal,,,,,Eric Miner,Cory Broyles,Brad Scott,Austin Bartenstein,Matt Kerrigan,Delrico Johnson,Marcus Thaw,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,DC Breeze,AUDL 2018,"Austin Bartenstein, Brad Scott, Cory Broyles, Delrico Johnson, Eric Miner, Marcus Thaw, Matt Kerrigan",1,1,2,3.0
